Storage_Location,Container_ID,Sub-Unit_ID,Part_Name,Unit_Cost,Target Quantity,Stocked Qty.,Lot_ID,Date_Stocked,Date_Picked,"0.5""-TC_Compatability","1.5""-TC_Compatability","2""-TC_Compatability","3""-TC_Compatability","4""-TC_Compatability","5""-TC_Compatability",Container Filled Mass (kg),Container Filled Mass (Lbs),Kit Assignmet,Manual Assignment,System SN,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,
